Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Country,City,State,Region
8/29/2023,Headphones,Accessories,South,9,10080,1794.73,United States,Redlands,California,West
1/11/2024,Smartwatch,Electronics,East,7,3948,758.36,United States,Rochester,New York,East
6/27/2023,Headphones,Accessories,South,4,1488,74.52,United States,Sunnyvale,California,West
1/17/2024,Mouse,Accessories,South,5,1200,201.8,United States,Lansing,Michigan,Central
1/10/2023,Smartwatch,Electronics,North,4,4476,977.6,United States,Philadelphia,Pennsylvania,East
8/1/2023,Monitor,Accessories,West,1,1178,292.15,United States,Dover,New Hampshire,East
12/26/2024,Smartwatch,Electronics,South,8,2888,149.92,United States,Grand Prairie,Texas,Central
12/13/2024,Smartphone,Electronics,South,6,1704,193.18,United States,Long Beach,New York,East
10/17/2022,Printer,Office,West,8,4200,1017.94,United States,York,Pennsylvania,East
3/12/2024,Keyboard,Accessories,East,7,4417,562.79,United States,Concord,California,West
5/20/2024,Camera,Electronics,West,4,764,178.83,United States,College Station,Texas,Central
6/28/2024,Headphones,Accessories,South,4,4000,964.43,United States,Dallas,Texas,Central
10/21/2024,Monitor,Accessories,East,9,2331,558,United States,Cincinnati,Ohio,East
1/31/2023,Mouse,Accessories,West,9,8172,1296.29,United States,Laredo,Texas,Central
12/20/2024,Laptop,Electronics,North,1,761,61.15,United States,San Angelo,Texas,Central
11/25/2023,Camera,Electronics,East,2,494,56.41,United States,New York City,New York,East
9/5/2023,Headphones,Accessories,East,2,194,52.16,United States,New York City,New York,East
3/20/2024,Tablet,Electronics,West,6,5820,1423.67,United States,Columbus,Indiana,Central
4/11/2022,Camera,Electronics,North,5,410,121.77,United States,Little Rock,Arkansas,South
12/6/2024,Smartphone,Electronics,East,6,1254,360.87,United States,Seattle,Washington,West
6/4/2022,Tablet,Electronics,East,6,3432,452.4,United States,Lancaster,Pennsylvania,East
3/22/2024,Camera,Electronics,North,4,3792,997.99,United States,New York City,New York,East
11/19/2024,Tablet,Electronics,West,7,546,117.9,United States,Boynton Beach,Florida,South
2/24/2022,Smartwatch,Electronics,East,3,1452,217.06,United States,Seattle,Washington,West
11/14/2022,Keyboard,Accessories,West,8,9296,1556.05,United States,Fresno,California,West
12/1/2023,Mouse,Accessories,North,1,1160,149.81,United States,Fresno,California,West
1/14/2024,Laptop,Electronics,West,6,4728,682.01,United States,Fresno,California,West
2/12/2023,Camera,Electronics,North,6,1836,508.81,United States,New York City,New York,East
9/13/2023,Smartwatch,Electronics,South,7,6237,1784.89,United States,Chester,Pennsylvania,East
9/1/2024,Laptop,Electronics,West,5,5845,941.79,United States,Chester,Pennsylvania,East
12/27/2023,Monitor,Accessories,South,9,6138,851.14,United States,La Porte,Indiana,Central
3/23/2022,Camera,Electronics,West,2,1416,136.75,United States,Los Angeles,California,West
12/27/2024,Keyboard,Accessories,West,3,1851,348.9,United States,Louisville,Colorado,West
11/10/2022,Printer,Office,South,9,7452,1259.82,United States,Fort Worth,Texas,Central
11/29/2023,Tablet,Electronics,North,5,1630,190.38,United States,New York City,New York,East
8/16/2022,Camera,Electronics,West,6,4800,930.44,United States,Springfield,Virginia,South
11/23/2023,Smartwatch,Electronics,South,1,61,16.11,United States,Springfield,Virginia,South
9/21/2023,Monitor,Accessories,East,6,942,80.27,United States,Arlington,Virginia,South
7/30/2023,Smartphone,Electronics,South,8,7640,1663.63,United States,Columbus,Georgia,South
5/12/2022,Camera,Electronics,South,5,4540,939.71,United States,Pasadena,California,West
11/27/2022,Headphones,Accessories,North,1,1030,190.47,United States,Columbus,Ohio,East
9/20/2023,Printer,Office,North,2,384,30.84,United States,Los Angeles,California,West
11/24/2024,Smartwatch,Electronics,West,8,8560,991.94,United States,Philadelphia,Pennsylvania,East
8/23/2022,Camera,Electronics,West,9,1557,117.36,United States,San Francisco,California,West
5/4/2023,Tablet,Electronics,East,7,707,124.59,United States,Los Angeles,California,West
8/5/2022,Mouse,Accessories,West,5,3405,476.39,United States,New York City,New York,East
11/15/2024,Tablet,Electronics,West,6,4722,522.16,United States,Evanston,Illinois,Central
1/4/2022,Headphones,Accessories,North,2,2150,625.93,United States,San Francisco,California,West
11/4/2022,Monitor,Accessories,West,7,3619,827.39,United States,Fort Worth,Texas,Central
8/9/2023,Smartwatch,Electronics,South,4,3892,909.22,United States,Los Angeles,California,West
8/2/2022,Camera,Electronics,South,1,54,13.29,United States,Tucson,Arizona,West
12/4/2023,Keyboard,Accessories,South,1,612,136.25,United States,Pico Rivera,California,West
9/3/2022,Monitor,Accessories,East,5,3850,419.55,United States,Colorado Springs,Colorado,West
4/20/2024,Camera,Electronics,East,5,3005,389.93,United States,Provo,Utah,West
7/15/2024,Headphones,Accessories,North,9,5256,1296.65,United States,Aurora,Illinois,Central
3/13/2023,Printer,Office,East,6,3576,1033.3,United States,Smyrna,Georgia,South
11/8/2022,Tablet,Electronics,West,5,3415,496.48,United States,Smyrna,Georgia,South
1/13/2023,Camera,Electronics,West,3,1722,203.04,United States,Aurora,Illinois,Central
4/14/2022,Mouse,Accessories,East,8,4088,853.36,United States,Aurora,Illinois,Central
2/9/2024,Headphones,Accessories,West,5,5320,882.84,United States,Columbus,Ohio,East
11/27/2022,Mouse,Accessories,West,6,3660,1079,United States,Philadelphia,Pennsylvania,East
5/13/2024,Camera,Electronics,West,6,5250,1228.49,United States,New York City,New York,East
4/17/2022,Laptop,Electronics,North,4,328,90.89,United States,Phoenix,Arizona,West
9/29/2023,Smartphone,Electronics,West,7,1596,359.71,United States,New York City,New York,East
2/11/2023,Printer,Office,South,7,2443,661.21,United States,New York City,New York,East
7/23/2023,Smartwatch,Electronics,East,7,5432,870.08,United States,Costa Mesa,California,West
4/4/2022,Printer,Office,North,3,1254,221.19,United States,Houston,Texas,Central
2/19/2022,Tablet,Electronics,East,5,5495,1276.27,United States,Florence,Alabama,South
12/7/2023,Headphones,Accessories,North,4,596,72.65,United States,Amarillo,Texas,Central
10/18/2024,Printer,Office,South,6,3696,597.66,United States,Chicago,Illinois,Central
4/18/2022,Mouse,Accessories,North,6,4488,939.05,United States,Columbus,Georgia,South
10/18/2023,Camera,Electronics,West,6,6846,932.21,United States,Middletown,Connecticut,East
12/29/2023,Mouse,Accessories,West,8,2960,607.64,United States,Vineland,New Jersey,East
7/31/2023,Smartphone,Electronics,South,1,419,99.5,United States,Pasadena,Texas,Central
9/3/2024,Laptop,Electronics,West,6,6246,327.14,United States,Glendale,Arizona,West
9/12/2022,Tablet,Electronics,South,4,1900,372.18,United States,Detroit,Michigan,Central
6/8/2023,Monitor,Accessories,North,7,3451,397.29,United States,Houston,Texas,Central
11/24/2024,Smartphone,Electronics,West,2,1612,344.37,United States,Los Angeles,California,West
8/13/2022,Laptop,Electronics,South,5,4445,642.83,United States,New York City,New York,East
8/6/2024,Smartwatch,Electronics,North,5,720,63.84,United States,Vancouver,Washington,West
4/16/2024,Mouse,Accessories,East,2,1428,234.49,United States,Los Angeles,California,West
12/27/2024,Tablet,Electronics,East,4,3532,665.2,United States,Los Angeles,California,West
9/8/2024,Camera,Electronics,North,6,6528,549.62,United States,Los Angeles,California,West
9/4/2023,Monitor,Accessories,East,1,743,216.5,United States,Philadelphia,Pennsylvania,East
10/13/2023,Smartwatch,Electronics,East,6,1758,287.36,United States,North Las Vegas,Nevada,West
11/29/2023,Headphones,Accessories,South,8,1008,100.61,United States,Tucson,Arizona,West
10/21/2024,Smartphone,Electronics,East,1,995,149.86,United States,Allentown,Pennsylvania,East
10/5/2024,Keyboard,Accessories,West,9,4032,876.91,United States,Laguna Niguel,California,West
10/29/2022,Smartphone,Electronics,East,6,480,131.08,United States,Everett,Massachusetts,East
10/25/2024,Laptop,Electronics,East,1,989,149.99,United States,Columbus,Ohio,East
1/24/2022,Smartphone,Electronics,North,9,6606,759.55,United States,Watertown,New York,East
2/6/2024,Smartwatch,Electronics,East,6,912,256.58,United States,Seattle,Washington,West
7/21/2022,Mouse,Accessories,South,4,2912,331.11,United States,New York City,New York,East
2/3/2023,Camera,Electronics,West,5,845,69.35,United States,Los Angeles,California,West
8/10/2023,Monitor,Accessories,South,4,2804,382.82,United States,Los Angeles,California,West
12/28/2024,Laptop,Electronics,East,2,208,11.53,United States,El Paso,Texas,Central
11/19/2022,Smartwatch,Electronics,East,1,379,42.24,United States,New York City,New York,East
5/18/2024,Mouse,Accessories,West,3,1227,113.38,United States,New York City,New York,East
8/3/2023,Headphones,Accessories,East,7,5551,392.37,United States,New York City,New York,East
8/6/2022,Headphones,Accessories,West,1,423,115.44,United States,Peoria,Illinois,Central
1/26/2022,Headphones,Accessories,West,6,5982,944.81,United States,Columbus,Ohio,East
12/7/2022,Smartphone,Electronics,West,4,3732,468.6,United States,New York City,New York,East
3/2/2023,Printer,Office,North,9,5904,1152.23,United States,Carrollton,Texas,Central
2/1/2024,Headphones,Accessories,East,5,1810,171.47,United States,Dover,Delaware,East
1/30/2023,Smartphone,Electronics,South,6,5604,615.07,United States,Los Angeles,California,West
4/28/2022,Laptop,Electronics,West,2,432,81.31,United States,Kent,Washington,West
11/27/2024,Keyboard,Accessories,East,2,416,68.58,United States,Lafayette,Louisiana,South
9/7/2022,Monitor,Accessories,North,8,1224,281.43,United States,Cleveland,Ohio,East
3/12/2022,Printer,Office,West,8,5168,672.6,United States,Washington,District of Columbia,East
11/10/2022,Monitor,Accessories,East,6,6522,502.98,United States,Milwaukee,Wisconsin,Central
9/3/2022,Keyboard,Accessories,South,5,1090,140.7,United States,New York City,New York,East
9/30/2024,Laptop,Electronics,South,3,1737,353.17,United States,Houston,Texas,Central
3/8/2024,Printer,Office,West,9,7281,1358.17,United States,Philadelphia,Pennsylvania,East
3/19/2024,Smartwatch,Electronics,South,9,5832,1007.54,United States,San Francisco,California,West
7/21/2024,Printer,Office,East,9,7020,623.97,United States,Philadelphia,Pennsylvania,East
6/7/2023,Mouse,Accessories,South,3,2001,420.08,United States,Philadelphia,Pennsylvania,East
8/13/2024,Monitor,Accessories,West,2,1832,489.21,United States,Columbus,Ohio,East
5/5/2024,Smartwatch,Electronics,East,6,3372,934.42,United States,Seattle,Washington,West
12/20/2024,Tablet,Electronics,West,6,3384,503.86,United States,New York City,New York,East
11/30/2024,Monitor,Accessories,East,1,351,31.95,United States,San Francisco,California,West
12/16/2024,Camera,Electronics,South,2,2092,549.42,United States,Chicago,Illinois,Central
3/19/2023,Monitor,Accessories,South,7,1309,138.46,United States,San Francisco,California,West
4/28/2024,Keyboard,Accessories,North,9,6696,407.36,United States,New York City,New York,East
9/29/2022,Keyboard,Accessories,East,5,1020,162.36,United States,New York City,New York,East
5/30/2022,Keyboard,Accessories,East,8,8240,2006.72,United States,Chicago,Illinois,Central
10/7/2022,Headphones,Accessories,South,9,9810,1008.6,United States,Dublin,Ohio,East
1/13/2023,Tablet,Electronics,West,1,853,97.5,United States,Philadelphia,Pennsylvania,East
1/6/2023,Camera,Electronics,East,4,4416,1081.53,United States,San Antonio,Texas,Central
1/11/2023,Headphones,Accessories,North,8,3832,741.44,United States,Oakland,California,West
12/16/2024,Monitor,Accessories,South,4,1876,221.18,United States,San Diego,California,West
3/14/2024,Laptop,Electronics,South,3,2634,392.21,United States,San Diego,California,West
8/26/2023,Laptop,Electronics,North,1,1027,259.92,United States,Suffolk,Virginia,South
7/10/2023,Printer,Office,West,5,3100,911.86,United States,Madison,Wisconsin,Central
3/18/2022,Mouse,Accessories,West,1,104,29.67,United States,San Jose,California,West
6/18/2024,Mouse,Accessories,East,2,1590,147.2,United States,Auburn,Washington,West
8/20/2024,Camera,Electronics,South,4,1104,63.57,United States,Chicago,Illinois,Central
9/18/2024,Smartphone,Electronics,South,3,1851,198.71,United States,Harrisonburg,Virginia,South
11/6/2024,Smartphone,Electronics,South,2,1408,193.09,United States,Newark,Ohio,East
5/24/2022,Laptop,Electronics,South,7,4641,1341.98,United States,Newark,Ohio,East
10/1/2022,Tablet,Electronics,West,7,2611,539.37,United States,Los Angeles,California,West
12/5/2023,Laptop,Electronics,North,4,3824,711.92,United States,Chicago,Illinois,Central
3/8/2023,Smartphone,Electronics,East,2,2042,501.34,United States,Chicago,Illinois,Central
7/30/2023,Tablet,Electronics,North,6,6378,1408.28,United States,Redmond,Oregon,West
3/14/2023,Camera,Electronics,East,4,4692,409.07,United States,Redmond,Oregon,West
6/30/2024,Laptop,Electronics,West,6,6234,1829.07,United States,Muskogee,Oklahoma,Central
9/25/2024,Smartphone,Electronics,West,4,1852,535.07,United States,Monroe,North Carolina,South
2/5/2022,Monitor,Accessories,South,3,3075,804.06,United States,Charlotte,North Carolina,South
10/24/2023,Printer,Office,North,5,370,92.45,United States,Bowling Green,Kentucky,South
12/11/2024,Keyboard,Accessories,North,6,624,66.99,United States,San Antonio,Texas,Central
7/13/2023,Smartwatch,Electronics,South,2,1734,310.76,United States,Washington,District of Columbia,East
5/5/2023,Printer,Office,West,9,2268,361.62,United States,Los Angeles,California,West
8/31/2022,Camera,Electronics,East,5,3670,924.95,United States,New York City,New York,East
8/16/2024,Smartwatch,Electronics,North,7,4634,1358.44,United States,Aurora,Colorado,West
1/20/2024,Headphones,Accessories,North,9,1440,94.41,United States,Aurora,Colorado,West
4/11/2023,Laptop,Electronics,West,6,5136,1225.4,United States,Henderson,Nevada,West
9/20/2024,Smartphone,Electronics,East,1,166,31.72,United States,San Francisco,California,West
2/3/2022,Keyboard,Accessories,East,3,1422,328.98,United States,San Francisco,California,West
9/11/2023,Headphones,Accessories,East,8,1832,532.97,United States,Spokane,Washington,West
10/29/2022,Printer,Office,South,1,668,94.08,United States,Long Beach,New York,East
12/22/2024,Camera,Electronics,West,6,1272,336.3,United States,Los Angeles,California,West
6/26/2023,Keyboard,Accessories,North,8,984,72.54,United States,New York City,New York,East
7/25/2024,Printer,Office,South,7,7896,484.76,United States,San Francisco,California,West
11/12/2022,Smartphone,Electronics,North,1,636,42.4,United States,Fairfield,Ohio,East
8/5/2023,Laptop,Electronics,North,3,2031,450.23,United States,Miami,Florida,South
2/23/2022,Mouse,Accessories,West,9,3186,483.22,United States,Springfield,Oregon,West
5/6/2022,Headphones,Accessories,South,1,134,33.12,United States,Los Angeles,California,West
4/27/2024,Tablet,Electronics,South,5,1765,347.42,United States,Oceanside,New York,East
7/28/2023,Keyboard,Accessories,East,4,3628,717.81,United States,Watertown,New York,East
12/6/2024,Monitor,Accessories,West,4,1000,198.92,United States,Lafayette,Louisiana,South
3/8/2023,Camera,Electronics,North,2,2134,119.89,United States,Lafayette,Louisiana,South
5/25/2023,Smartwatch,Electronics,North,7,6706,1687.22,United States,San Francisco,California,West
11/3/2024,Laptop,Electronics,East,3,321,72.13,United States,Broomfield,Colorado,West
2/19/2023,Camera,Electronics,South,3,3126,710.14,United States,New York City,New York,East
11/5/2023,Monitor,Accessories,South,7,5446,697.21,United States,New York City,New York,East
5/2/2023,Tablet,Electronics,East,1,1131,140.55,United States,New York City,New York,East
7/24/2023,Printer,Office,East,2,1946,141.75,United States,Montgomery,Alabama,South
